,player,release_speed_10,release_speed_25,release_speed_mean,release_speed_median,release_speed_75,release_speed_90,1,2,3,4,5,6,7,8,9,11,12,13,14,SL-FF,SI-CH,CH-CH,CH-FF,SI-FF,CH-SL,SL-SI,SI-SI,SI-SL,FF-SI,FF-CH,SL-CH,FF-SL,CH-SI,FF-FF,SL-SL,SL,CH,SI,FF,total_pitches,ST-CU,SI-CU,CU-PO,CU-SI,SL-CU,CU-CH,CU-FF,ST-SI,CH-CU,ST-CH,ST-FF,FF-CU,CU-ST,PO-FF,ST-ST,SI-ST,CU-SL,SL-ST,ST-SL,CH-ST,CU-CU,FF-ST,ST,CU,PO,SC-CH,CH-PO,SC-FF,FF-PO,ST-SC,SI-SC,SC-SC,SC-ST,PO-ST,CH-SC,FF-SC,SC,FS-FS,FC-FC,FS-SI,SL-FS,FS-FF,FC-SL,FF-FS,SI-FC,FS-FC,FC-FS,SL-FC,FS-SL,FC-FF,FF-FC,FC,FS,CU-FC,FC-CU,FC-SI,CH-FC,FC-CH,SI-FS,FS-CU,CU-FS,FC-ST,ST-FC,SI-PO,PO-SI,FC-PO,PO-FC,FF-KC,FA-SL,KC-KC,KC-SL,SI-FA,KC-SI,SI-KC,KC-CH,KC-FF,SL-KC,CH-KC,KC,FA,CH-SV,SV-FF,FC-SV,FF-SV,SV-CH,SV-SV,SV-FC,SV,SI-SV,FS-SV,SV-FS,SV-SI,SL-SV,SV-SL,KC-FC,FC-KC,ST-FS,KC-ST,FS-ST,KC-FS,ST-KC,FS-KC,FF-KN,KN,FS-CH,KC-CU,CU-KC,SL-PO,FC-CS,CS-ST,CS,PO-SL,FO-SL,FO-CU,CU-FO,ST-FO,FO-FO,SL-FO,FO-FF,FF-FO,FO-FC,FO-ST,FC-FO,FO,ST-PO,SL-FA,SL-CS,KN-SI,KN-FF,KN-FC,FC-KN,KN-SL,KN-KN,SI-KN,SL-KN,ST-CS,CS-CU,CH-CS,CS-FF,FF-CS,CU-CS,CS-SL,SI-CS,CH-FS,FS-PO,CS-FC,CU-SV,SV-CU,cluster
0,647336,81.36,82.8,88.29273743016759,91.2,93.0,94.0,0.05772811918063315,0.08379888268156424,0.05027932960893855,0.05772811918063315,0.074487895716946,0.061452513966480445,0.03165735567970205,0.037243947858473,0.054003724394785846,0.14711359404096835,0.0782122905027933,0.07635009310986965,0.18994413407821228,0.08418367346938775,0.02040816326530612,0.06377551020408163,0.04846938775510204,0.04591836734693878,0.05357142857142857,0.03316326530612245,0.07653061224489796,0.05102040816326531,0.05102040816326531,0.07397959183673469,0.03571428571428571,0.08673469387755102,0.05612244897959184,0.12755102040816327,0.09183673469387756,0.26629422718808193,0.1824953445065177,0.22905027932960895,0.3221601489757914,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,663558,81.8,82.9,87.69160000000002,84.7,93.2,94.31,0.029333333333333333,0.036,0.037333333333333336,0.04666666666666667,0.056,0.056,0.058666666666666666,0.08,0.05733333333333333,0.058666666666666666,0.07733333333333334,0.22533333333333333,0.18133333333333335,0.03180212014134275,0.0,0.30918727915194344,0.16607773851590105,0.0,0.015901060070671377,0.0,0.0,0.0,0.0,0.13604240282685512,0.0088339222614841,0.0353356890459364,0.0,0.27208480565371024,0.024734982332155476,0.072,0.472,0.0,0.456,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2,607625,78.9,80.9,87.72490534286915,90.7,93.4,94.5,0.04880100967606226,0.04711821623895667,0.0361800588977703,0.06647034076567102,0.09002944888514935,0.06773243584350021,0.03912494741270509,0.068573832562053,0.05931846865797223,0.13083718973496003,0.05679427850231384,0.09129154396297855,0.19772822885990746,0.023124647490129723,0.007332205301748449,0.0045121263395375075,0.03496897913141568,0.05696559503666103,0.0011280315848843769,0.02707275803722504,0.04004512126339538,0.03327693175408911,0.05414551607445008,0.024816694867456288,0.001692047377326565,0.03102086858432036,0.009024252679075015,0.08573040045121263,0.01015228426395939,0.09129154396297855,0.058897770298695834,0.19983172065628943,0.3176272612536811,7.0,0.0045121263395375075,0.05583756345177665,0.0005640157924421884,0.04568527918781726,0.014664410603496898,0.019176536943034405,0.10265087422447829,0.01353637901861252,0.02030456852791878,0.0022560631697687537,0.01353637901861252,0.10547095318668923,0.0028200789622109417,0.0005640157924421884,0.001692047377326565,0.019176536943034405,0.023124647490129723,0.0011280315848843769,0.003948110547095319,0.0005640157924421884,0.09306260575296109,0.01071630005640158,0.03828355069415229,0.2936474547749264,0.00042069835927639884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,621363,83.7,85.4,89.72060409924488,91.9,92.8,93.4,0.06580366774541532,0.08306364617044229,0.038834951456310676,0.0668824163969795,0.06472491909385113,0.03128371089536138,0.06040992448759439,0.05285868392664509,0.017259978425026967,0.1779935275080906,0.12081984897518878,0.1715210355987055,0.04854368932038835,0.21961932650073207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232796486090776,0.0,0.43045387994143486,0.1171303074670571,0.34951456310679613,0.0,0.0,0.6504854368932039,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4,675916,82.0,83.0,89.56875852660299,93.7,94.9,95.6,0.05320600272851296,0.06821282401091405,0.0504774897680764,0.047748976807639835,0.058663028649386086,0.0572987721691678,0.021828103683492497,0.054570259208731244,0.03547066848567531,0.17462482946793997,0.18963165075034105,0.045020463847203276,0.1432469304229195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3723404255319149,0.0,0.0,0.0,0.0,0.5634379263301501,3.0,0.0,0.0,0.0017730496453900709,0.0,0.0,0.0,0.16489361702127658,0.0,0.0,0.0,0.0,0.20567375886524822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2553191489361702,0.0,0.0,0.43519781718963163,0.001364256480218281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
5,641703,80.8,83.7,89.26521739130435,88.7,94.8,95.5,0.06786850477200425,0.060445387062566275,0.027571580063626724,0.06256627783669141,0.06362672322375397,0.043478260869565216,0.051961823966065745,0.061505832449628844,0.04559915164369035,0.17391304347826086,0.07423117709437964,0.11240721102863202,0.15482502651113467,0.0014204545454545455,0.0,0.08522727272727272,0.1278409090909091,0.0,0.0,0.0,0.0,0.0,0.0014204545454545455,0.12926136363636365,0.0014204545454545455,0.002840909090909091,0.0014204545454545455,0.21448863636363635,0.0,0.0021208907741251328,0.2651113467656416,0.003181336161187699,0.4708377518557794,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014204545454545455,0.0,0.03125,0.06960227272727272,0.0,0.0,0.0,0.052556818181818184,0.0,0.0,0.0,0.0,0.032670454545454544,0.0,0.08522727272727272,0.17815482502651114,0.0,0.0021208907741251328,0.019886363636363636,0.0014204545454545455,0.05397727272727273,0.0014204545454545455,0.007102272727272727,0.0014204545454545455,0.007102272727272727,0.011363636363636364,0.0014204545454545455,0.022727272727272728,0.03409090909090909,0.0784729586426299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,518585,80.7,81.8,87.62464285714286,87.5,93.6,94.91000000000001,0.033928571428571426,0.05267857142857143,0.04375,0.04285714285714286,0.07142857142857142,0.07589285714285714,0.022321428571428572,0.05625,0.05267857142857143,0.1357142857142857,0.09642857142857143,0.05892857142857143,0.2571428571428571,0.01079136690647482,0.0,0.0,0.0,0.001199040767386091,0.0,0.0,0.0,0.001199040767386091,0.002398081534772182,0.0,0.0,0.013189448441247002,0.0,0.11270983213429256,0.007194244604316547,0.045535714285714284,0.0,0.004464285714285714,0.3517857142857143,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17026378896882494,0.06354916067146282,0.002398081534772182,0.009592326139088728,0.145083932853717,0.007194244604316547,0.1211031175059952,0.002398081534772182,0.09952038369304557,0.03117505995203837,0.0035971223021582736,0.02158273381294964,0.08273381294964029,0.09112709832134293,0.2392857142857143,0.35892857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
7,518397,83.3,90.5,90.62838616714699,92.3,93.2,93.9,0.020172910662824207,0.03170028818443804,0.03025936599423631,0.06340057636887608,0.09077809798270893,0.06051873198847262,0.08213256484149856,0.08645533141210375,0.06628242074927954,0.025936599423631124,0.05763688760806916,0.25360230547550433,0.13112391930835735,0.0,0.06352459016393443,0.02459016393442623,0.0,0.0,0.0,0.13524590163934427,0.5286885245901639,0.13934426229508196,0.0,0.0,0.0020491803278688526,0.0,0.07377049180327869,0.0,0.03278688524590164,0.15994236311239193,0.08213256484149856,0.7579250720461095,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8,622554,89.6,91.2,95.32176949941794,97.3,98.0,98.7,0.05238649592549476,0.047729918509895226,0.025611175785797437,0.06519208381839348,0.08614668218859138,0.059371362048894066,0.02677532013969732,0.05471478463329453,0.05355064027939464,0.1490104772991851,0.05238649592549476,0.08498253783469151,0.2421420256111758,0.10236220472440945,0.0,0.009448818897637795,0.02204724409448819,0.06299212598425197,0.007874015748031496,0.07874015748031496,0.12440944881889764,0.07401574803149606,0.07244094488188976,0.028346456692913385,0.0015748031496062992,0.10078740157480315,0.006299212598425197,0.2062992125984252,0.10236220472440945,0.2770663562281723,0.03958090803259604,0.29220023282887075,0.3911525029103609,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9,605498,75.6,83.7,86.98099808061421,86.1,92.2,93.3,0.03262955854126679,0.04798464491362764,0.046065259117082535,0.05758157389635317,0.1036468330134357,0.061420345489443376,0.061420345489443376,0.07677543186180422,0.028790786948176585,0.04030710172744722,0.14395393474088292,0.19769673704414586,0.1017274472168906,0.09974424552429667,0.005115089514066497,0.04859335038363171,0.08951406649616368,0.010230179028132993,0.03580562659846547,0.0076726342710997444,0.0025575447570332483,0.0076726342710997444,0.005115089514066497,0.08184143222506395,0.03324808184143223,0.09462915601023018,0.0,0.19948849104859334,0.061381074168797956,0.22840690978886757,0.18234165067178504,0.02495201535508637,0.45489443378119004,5.0,0.0,0.0,0.0,0.0,0.03324808184143223,0.030690537084398978,0.03836317135549872,0.0,0.028132992327365727,0.0,0.0,0.05370843989769821,0.0,0.0,0.0,0.0,0.028132992327365727,0.0,0.0,0.0,0.005115089514066497,0.0,0.0,0.10940499040307101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
10,645261,89.2,90.7,94.1143697170158,95.0,97.8,98.7,0.05328923190003675,0.05365674384417494,0.025358324145534728,0.07166482910694598,0.07056229327453142,0.04777655273796398,0.06357956633590592,0.08195516354281514,0.050716648291069456,0.1492098493201029,0.033443586916574786,0.15031238515251746,0.14847482543182652,0.033690658499234305,0.07044410413476264,0.11077080142930067,0.06533945890760592,0.03828483920367534,0.03471158754466565,0.05768249106687085,0.08065339458907606,0.0638080653394589,0.04849412965798877,0.06584992343032159,0.033690658499234305,0.045941807044410414,0.08218478815722308,0.06891271056661562,0.05972434915773354,0.2013965453877251,0.27342888643880925,0.29033443586916574,0.2127894156560088,5.0,0.0,0.010719754977029096,0.0,0.006125574272588055,0.002552322613578356,0.002041858090862685,0.005104645227156712,0.0,0.004594180704441042,0.0,0.0,0.002552322613578356,0.0,0.0,0.0,0.0,0.0030627871362940277,0.0,0.0,0.0,0.0030627871362940277,0.0,0.0,0.022050716648291068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11,693821,82.1,83.3,86.64763074763074,87.6,89.8,90.8,0.029484029484029485,0.03615303615303615,0.02527202527202527,0.05791505791505792,0.0680940680940681,0.04668304668304668,0.06388206388206388,0.0709020709020709,0.06282906282906282,0.08424008424008424,0.04527904527904528,0.19585819585819586,0.21340821340821342,0.04534718941898914,0.03495512517713746,0.03542749173358526,0.018422295701464336,0.0269248937175248,0.040151157298063296,0.10344827586206896,0.15918752952290977,0.1213982050070855,0.03306565895134624,0.03117619272555503,0.03920642418516769,0.038734057628719884,0.07179971658006613,0.0396787907416155,0.161076995748701,0.35345735345735346,0.13653913653913655,0.3773253773253773,0.13267813267813267,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
12,571882,81.88000000000001,87.7,90.58394160583941,92.0,94.6,96.1,0.045881126173096975,0.06047966631908238,0.04692387904066736,0.047966631908237745,0.07090719499478623,0.06047966631908238,0.03128258602711158,0.05005213764337852,0.05943691345151199,0.12200208550573514,0.08967674661105318,0.047966631908237745,0.2669447340980188,0.0319001386962552,0.005547850208044383,0.005547850208044383,0.012482662968099861,0.022191400832177532,0.006934812760055479,0.018030513176144243,0.023578363384188627,0.020804438280166437,0.024965325936199722,0.016643550624133148,0.006934812760055479,0.036061026352288486,0.005547850208044383,0.044382801664355064,0.047156726768377254,0.17205422314911367,0.049009384775808136,0.11991657977059438,0.18873826903023982,6.0,0.0,0.008321775312066574,0.0,0.008321775312066574,0.023578363384188627,0.004160887656033287,0.008321775312066574,0.0,0.009708737864077669,0.0,0.0,0.020804438280166437,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.10427528675703858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1608876560332871,0.0,0.0,0.0,0.04576976421636616,0.0,0.02912621359223301,0.0,0.0,0.06102635228848821,0.0,0.07212205270457697,0.06102635228848821,0.3660062565172054,0.0,0.03467406380027739,0.04160887656033287,0.02912621359223301,0.023578363384188627,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
